seg_id	poem_id	text	sub_title	title	poetry_book	poet	annotator_01	annotator_02	annotator_03	annotator_04	annotator_05
216	185	그들은 하나도 어디 태생인질 몰랐다. 아무도 서로 묻지 않고, 이야기 하려고도 안했다.  나라와 말과 부모의 다름은 그들의 우정의 한 자랑일 뿐. 사람들을 갈라놓는 장벽이, 오히려 그들의 마음을 얽어매듯 한데 모아,  경멸과 질투와 시기와 미움으로 밖엔, 서로 대할 수 없게 만든 하늘 아래, 그들은 밤바람에 항거하는 작고 큰 파도들이, 한 대양에 어울리듯,  그것과 맞서는 정열을 가지고, 한 머리 아래 손발처럼 화목하였다. 일찍이 어떤 피일지라도, 그들과 같은 우정을 낳지는 못했으리라.  높은 예지, 새 시대의 총명만이, 비로소 낡은 피로 흐릴 정열을 씻은 것이다.  오로지 수정 모양으로 맑은 태양이, 환하니 밝은 들판 위를 경주하는 아이들처럼, 그들은 곧장 앞을 항하여 뛰어가면 그만이다.		내 청춘에 바치노라	현해탄	임화	비장함, 아껴주는, 안심/신뢰	안타까움/실망, 서러움, 뿌듯함, 아껴주는, 안심/신뢰, 지긋지긋, 감동/감탄, 비장함, 존경, 기대감	감동/감탄, 고마움, 기대감, 기쁨, 깨달음, 뿌듯함, 존경, 환영/호의	불평/불만, 안타까움/실망, 화남/분노, 슬픔	신기함/관심, 의심/불신, 깨달음, 존경, 비장함
217	185	어미를 팔아 동무를 사러 간다는 둥, 낡은 고향은 그들의 잔등 위에 온갖 추접한 낙인(烙印)을 찍었으나, 온전히 다른 말들이 부르는 단 한 줄기 곡조는, 얼마나 아름다웠느냐?  미여진 구두와 헌 옷 아래 서릿발처럼 매운 고난 속에 아 슬픔까지가 자랑스러운 즐거움이었던 그들 청년의 행복이 있었다.		내 청춘에 바치노라	현해탄	임화	아껴주는, 비장함, 슬픔, 즐거움/신남, 행복, 감동/감탄, 깨달음	우쭐댐/무시함, 서러움, 슬픔, 증오/혐오, 짜증, 감동/감탄, 뿌듯함, 아껴주는, 깨달음, 행복	감동/감탄, 기대감, 기쁨, 뿌듯함, 비장함, 불쌍함/연민, 아껴주는	슬픔, 비장함, 힘듦/지침	불쌍함/연민, 불안/걱정, 안타까움/실망, 힘듦/지침
218	186	당신의 마을은 이미 잠들었습니까? 등불 하나이 없이 캄캄하니 답답습니다.  여기 그대 아들이 있습니다.  부산을 떠난 막차가 환하니 달리지 않습니까? 개 소리 한마디 들림직 하건만 하늘과 땅이 소리도 없습니다.  두렵습니다. 누런 수캐란 놈도 혹여 양식이 되지나 않았습니까?  인젠 돌아오지 않는 아들을 기다림도 속절없다. 주무십니까? 그렇지 않으면 집도 다하고, 기름도 마르고, 기운도 지쳐,  아아, 마음 아픕니다. 죽은 듯 마당에 쓰러지지나 않았습니까?  기적이 우니 차가 굴속에 드나봅니다. 안타깝습니다, 이제 고향은 눈앞에 스러지렵니다.  어머님 묻힌 건넛산 위 별들이 눈물 어렸습니다.  인제 내 하나가 있고, 벼락 맞은 수양이 섰고, 그대가 늘 소를 매어 여름이면 파리가 왕왕 끓었습니다.  아들이 마을 전설과 옛 노래를 익힌 곳도 게 아닙니까?  오는 새벽 비가 내리면, 그대는 또 괭이를 잡고, 논 가운데십니까? 당신의 굽은 등골의 아픔이 아들의 온몸에 사무칩니다.		고향을 지나며	현해탄	임화	불안/걱정, 안타까움/실망, 서러움, 슬픔, 패배/자기혐오	서러움, 슬픔, 불안/걱정, 공포/무서움, 안타까움/실망, 힘듦/지침, 불쌍함/연민, 신기함/관심	부담/안_내킴, 불쌍함/연민, 불안/걱정, 서러움, 슬픔, 안타까움/실망, 힘듦/지침, 부끄러움	불안/걱정, 당황/난처, 안타까움/실망, 슬픔, 절망, 힘듦/지침	공포/무서움, 당황/난처, 서러움, 슬픔, 불쌍함/연민, 불안/걱정
219	186	아아! 이길 수 없습니다. 그대 슬픔은 너무나 큽니다. 그대 정숙한 아내도 이 속에 죽었고, 당신의 청승궂은 자장가로 자란 누이도 이 속에 죽고,  그만 떨치고 일어나, 당신을 받들 먼 날을 그리어 내지로 간 아들의 마음입니다.  그러나 지금 돌아오는 아들의 손엔 아무것도 가진 것이 없습니다. 그나마 흙방 위에 꼬부리고 누운 그대를 헛되이 눈감아 생각할 뿐.  한 되는 일입니다. 그대 이름 부를 자유도 없습니다. 곧장 내일 아침 지정받은 곳에 닿아야 합니다. 하나밖에는 아무것도 허락되지 않은 준엄한 길입니다.  그대여! 당신은 아들의 길을 축복합니까?  그대 무릎 아래 다시 엎드려 볼 기약도 막막한, 슬픈 길이 북쪽으로 뻔하니 뚫렸습니다.  그러나 당신은 압니까, 아들의 길이 눈물보다도 영광의 어린 것을……  아무도 모를 것입니다. 호올로 흐르는 그대의 눈물이 아들의 타는 마음속에 기름을 붓는 비밀을.  아아! 아무도 모를 것입니다.		고향을 지나며	현해탄	임화	패배/자기혐오, 절망, 슬픔, 불쌍함/연민, 서러움, 불안/걱정, 깨달음, 비장함	서러움, 슬픔, 패배/자기혐오, 불쌍함/연민, 불안/걱정, 안타까움/실망, 아껴주는, 절망, 비장함	불쌍함/연민, 비장함, 슬픔, 안타까움/실망, 기대감, 감동/감탄, 패배/자기혐오, 힘듦/지침	슬픔, 지긋지긋, 힘듦/지침, 안타까움/실망	신기함/관심, 절망, 죄책감, 불쌍함/연민, 불안/걱정
220	187	아기야, 너는 자장가도 없이 혼곤히 잔다. 너는 인제서야 잠이 들었다만, 너무나 오랫동안 보채어, 좁은 목이 칼칼하니 쉬었다.  너는 오늘밤 이 해협 위에 일어나고 있는 수많은 일의 단 한 가지 의미도 깨닫지 못하고 잔다.  바람이 지금 바다 위에서 무엇을 저지르고 있는지도 너는 모른다. 물결이 갑판 위에서 무엇을 쓸어가고 있는지도 너는 모른다. 물밑에 어족(魚族)들이 무엇을 탐내고 있는지도 너는 모른다. 이따금, 동그란 유리창을 들여다보는 것이 정녕 주검의 검은 그림자인 것도 너는 모른다.  아마 우리를 실은 큰 배가, 수평선 아래로 영원히 가라앉는 비창한 통곡의 순간이 온다 해도, 너의 고운 잠은 깨이지 않으리라.  아기야, 너는 오늘밤, 이 바다 위에 기적의 손길이 미쳐 있는 줄 아느냐?  눈물이 흐른다. 현해탄 넓은 바다 위 지금 젖꼭지를 물고 누워 뒹굴을 듯 흔들리는 네 두 볼 위에, 하염없이 눈물만이 흐른다.		눈물의 해협	현해탄	임화	불쌍함/연민, 불안/걱정, 슬픔, 서러움, 공포/무서움, 비장함	아껴주는, 힘듦/지침, 서러움, 슬픔, 불쌍함/연민, 불안/걱정, 공포/무서움, 절망	슬픔, 불쌍함/연민, 불안/걱정, 감동/감탄, 비장함, 아껴주는	불쌍함/연민, 불안/걱정, 안타까움/실망, 절망, 슬픔, 서러움	흐뭇함(귀여움/예쁨), 불쌍함/연민, 불안/걱정, 서러움, 슬픔, 아껴주는, 안타까움/실망
221	187	아기야, 네 젊은 어머니의 눈물 속엔, 무엇이 들어있는 줄 아느냐? 한 방울 눈물 속엔 일찍이 네가 알고 보지 못한 모든 것이 들어있다.  이 속엔 그이들이 자라난 요람의 옛 노래가 들어있다. 이 속엔 그이들이 뜯던 봄나물과 꽃의 맑은 향기가 들어있다. 이 속엔 그이들이 꿈꾸던 청춘의 공상이 들어있다. 이 속엔 그이들이 갈아붙인 땅의 흙내가 들어있다. 이 속엔 그이들이 어루만지던 푸른 보리밭이 있다. 이 속엔 그이들이 안아보던 누른 볏단이 있다. 이 속엔 그이들이 걸어가던 촌 눈길이 있다. 이 속엔 그이들이 나무를 베던 산의 그윽한 냄새가 있다. 이 속엔 그이들이 죽이던 도야지의 비명이 있다. 이 속엔 그이들이 듣던 외방 욕설이 있다. 이 속엔 그이들이 받았던 집행 표지가 있다. 이 속엔 그이들이 작별한 멀리 간 동기의 추억이 있다. 이 속엔 그이들이 떠나 온 고향의 매운 정경이 있다. 이 속엔 그이들이 이따금 생각했던 다툼의 뜨거운 불길도 있다.  참말로 한 방울 눈물 속은 이 모든 것이 들어있기엔 너무나 좁다.		눈물의 해협	현해탄	임화	아껴주는, 불쌍함/연민, 환영/호의, 깨달음, 서러움, 슬픔, 감동/감탄, 고마움, 존경	슬픔, 아껴주는, 흐뭇함(귀여움/예쁨), 편안/쾌적, 불쌍함/연민, 불안/걱정, 서러움, 화남/분노, 깨달음, 비장함	감동/감탄, 기대감, 불쌍함/연민, 불안/걱정, 아껴주는, 슬픔, 깨달음	슬픔, 절망, 힘듦/지침, 불쌍함/연민, 불안/걱정	존경, 신기함/관심, 아껴주는
222	187	그러므로 눈물은 떨어지면 이내 물처럼 흘러가지 않느냐?  나의 아기야, 그래도 이 속엔 아직 그들의 탄 배의 이름도 닿을 항구의 이름도 없고, 이 바다를 건너 간 많은 사람들의 운명은 조금도 똑똑히 기록되어 있지 않다. 더구나, 바람과 파도와 그밖에 온갖 악천후에 대하여, 눈물은 다만 하염없을 따름이다.  밝은 날 아침 다행히 물결과 바람이 자서 우리의 배가 어느 항구에 들어간대도 이내 세 운명이 까마귀처럼 소리칠 게다. 나는 그 고이한 소리가 열어놓는 너의 소년과 청춘의 긴 시절을 생각한다. 아기야, 해협의 밤은 너무나 두려웁다.  우리들이 탄 큰 배를 잡아 흔드는 것은 과연 바람이냐? 물결이냐? 아! 그것은 현해탄이란 바다의 이상한 운명이 아니냐? 너와 나는 한 줄에 묶여 나무토막처럼 이 바다 위를 떠 가고 있다.  아기야, 너는 어찌 이 바다를 헤어가려느냐?		눈물의 해협	현해탄	임화	불쌍함/연민, 불안/걱정, 슬픔, 서러움, 당황/난처, 공포/무서움, 깨달음, 기대감	깨달음, 아껴주는, 불안/걱정, 기대감, 경악, 공포/무서움, 서러움, 슬픔, 절망	감동/감탄, 깨달음, 불쌍함/연민, 불안/걱정, 슬픔, 아껴주는, 힘듦/지침	공포/무서움, 불안/걱정, 불쌍함/연민, 부담/안_내킴, 비장함, 안타까움/실망, 힘듦/지침	불쌍함/연민, 불안/걱정, 아껴주는, 서러움, 슬픔
223	187	날씨는 사납고, 아직 너는 어리고, 어버이들은 이미 기운을 잃고, 내 손은 너무 희고 가늘고, 기적이란 오늘날까지 있어본 일이 없고,  그러나, 아끼는 나의 아기야, 오늘밤 이 바다 위에 흐르는 눈물이, 내일 너의 젊은 가슴 속에 피워 놓을 한 떨기 붉은 장미의 이름을 아아! 나의 아기야, 나는 안다.		눈물의 해협	현해탄	임화	비장함, 깨달음, 불쌍함/연민, 슬픔, 서러움, 안심/신뢰, 기대감	불안/걱정, 아껴주는, 힘듦/지침, 패배/자기혐오, 서러움, 슬픔, 기대감, 깨달음, 비장함	감동/감탄, 기대감, 부담/안_내킴, 불쌍함/연민, 불안/걱정, 비장함, 슬픔, 아껴주는, 안타까움/실망	당황/난처, 불안/걱정, 안타까움/실망, 환영/호의, 아껴주는	불쌍함/연민, 불안/걱정, 서러움, 슬픔, 아껴주는
224	188	이 바다 물결은 예로부터 높다.  그렇지만 우리 청년들은 두려움보다 용기가 앞섰다, 산불이 어린 사슴들을 거친 들로 내몰은 게다.  대마도를 지내면, 한 가닥 수평선 밤엔 티끌 한 점 안 보인다. 이곳에 태평양 바다 거센 물결과 남진해온 대륙의 북풍이 마주친다.  몽블랑보다 더 높은 파도, 비와 바람과 안개와 구름과 번개와, 아세아의 하늘엔 별빛마저 흐리고, 가끔 반도엔 붉은 신호등이 내어걸린다.  아무러기로 청년들이 평안이나 행복을 구하여, 이 바다 험한 물결 위에 올랐겠는가?  첫번 항로에 담배를 배우고, 둘쨋번 항로에 연애를 배우고, 그 다음 항로에 돈 맛을 익힌 것은, 하나도 우리 청년이 아니었다.  청년들은 늘 희망을 안고 건너가, 결의를 가지고 돌아왔다. 그들은 느티나무 아래 전설과, 그윽한 시골 냇가 자장가 속에, 장다리 오르듯 자라났다.  그러나 인제 낯선 물과 바람과 빗발에 흰 얼굴은 찌들고, 무거운 임무는 곧은 잔등을 농군처럼 굽혔다.		현해탄	현해탄	임화	존경, 아껴주는, 기대감, 비장함, 감동/감탄, 고마움, 깨달음, 환영/호의	뿌듯함, 비장함, 아껴주는, 깨달음, 불안/걱정, 경악, 놀람, 서러움, 기대감, 불쌍함/연민	감동/감탄, 기대감, 깨달음, 불쌍함/연민, 불안/걱정, 비장함, 뿌듯함, 슬픔, 안타까움/실망	감동/감탄, 불쌍함/연민, 불안/걱정, 비장함, 슬픔, 안타까움/실망, 즐거움/신남, 행복	존경, 비장함, 신기함/관심, 감동/감탄
225	188	나는 이 바다 위 꽃잎처럼 흩어진 몇 사람의 가여운 이름을 안다.  어떤 사람은 건너간 채 돌아오지 않았다. 어떤 사람은 돌아오자 죽어갔다. 어떤 사람은 영영 생사도 모른다. 어떤 사람은 아픈 패북[敗北]에 울었다. ―그 중엔 희망과 결의와 자랑을 욕되게도 내어 판 이가 있다면, 나는 그것을 지금 기억코 싶지는 않다.  오로지 바다보다도 모진 대륙의 삭풍 가운데 한결같이 사내다웁던 모든 청년들의 명예와 더불어 이 바다를 노래하고 싶다.  비록 청춘의 즐거움과 희망을 모두다 땅속 깊이 파묻는 비통한 매장의 날일지라도, 한번 현해탄은 청년들의 눈앞에, 검은 상장(喪帳)을 내린 일은 없었다.  오늘도 또한 나젊은 청년들은 부지런한 아이들처럼 끊임없이 이 바다를 건너가고, 돌아오고, 내일도 또한 현해탄은 청년들의 해협이리라.  영원히 현해탄은 우리들의 해협이다.  삼등선실 밑 깊은 속 찌든 침상에도 어머니들 눈물이 배었고, 흐린 불빛에도 아버지들 한숨이 어리었다.		현해탄	현해탄	임화	불쌍함/연민, 기대감, 아껴주는, 존경, 비장함, 슬픔, 환영/호의	불쌍함/연민, 아껴주는, 서러움, 슬픔, 한심함, 비장함, 불안/걱정, 존경, 깨달음, 감동/감탄	감동/감탄, 기대감, 불쌍함/연민, 불안/걱정, 비장함, 슬픔, 안타까움/실망	불쌍함/연민, 불안/걱정, 안타까움/실망, 비장함, 즐거움/신남	비장함, 불쌍함/연민
226	188	어버이를 잃은 어린 아이들의 아프고 쓰린 울음에 대체 어떤 죄가 있었는가? 나는 울음소리를 무찌른 외방 말을 역력히 기억하고 있다.  오오! 현해탄은, 현해탄은, 우리들의 운명과 더불어 영구히 잊을 수 없는 바다이다.  청년들아! 그대들은 조약돌보다 가볍게 현해의 큰 물결을 걷어찼다. 그러나 관문해협 저쪽 이른 봄바람은 과연 반도의 북풍보다 따사로웠는가? 정다운 부산 부두 위 대륙의 물결은, 정녕 현해탄보다도 얕았는가?  오오! 어느 날, 먼 먼 앞의 어느 날, 우리들의 괴로운 역사와 더불어 그대들의 불행한 생애와 숨은 이름이 커다랗게 기록될 것을 나는 안다. 1890년대의		현해탄	현해탄	임화	비장함, 깨달음, 아껴주는, 환영/호의, 안심/신뢰, 기대감, 감동/감탄	불쌍함/연민, 서러움, 화남/분노, 비장함, 존경, 감동/감탄, 의심/불신, 기대감, 아껴주는, 안타까움/실망	감동/감탄, 기대감, 불쌍함/연민, 불안/걱정, 비장함, 슬픔, 아껴주는, 안타까움/실망	불쌍함/연민, 불안/걱정, 비장함, 안타까움/실망, 기대감, 깨달음	불안/걱정, 불쌍함/연민, 비장함, 깨달음, 아껴주는
227	188	1920년대의 1930년대의 1940년대의 19××년대의 …… 모든 것이 과거로 돌아간 폐허의 거칠고 큰 비석 위 새벽 별이 그대들의 이름을 비칠 때, 현해탄의 물결은, 우리들이 어려서 고기떼를 쫓던 실내처럼 그대들의 일생을 아름다운 전설 가운데 속삭이리라.  그러나 우리는 아직도 이 바다 높은 물결 위에 있다.		현해탄	현해탄	임화	비장함, 깨달음, 기대감, 뿌듯함, 환영/호의, 안심/신뢰, 아껴주는, 고마움	비장함, 아껴주는, 안심/신뢰, 깨달음, 서러움, 지긋지긋, 힘듦/지침	감동/감탄, 기대감, 깨달음, 불쌍함/연민, 비장함, 신기함/관심, 아껴주는, 슬픔	감동/감탄, 불안/걱정, 비장함, 환영/호의	신기함/관심, 깨달음, 재미없음
